user_id,session_id,event_type,timestamp,page,element,element_text,conversion_type,value,device,os,scroll_depth_pct,category
user_0182,sess_cc7f542efcb6,page_view,2026-03-15T06:26:16.078559+00:00,/checkout,,,,,mobile,Windows,,
user_0182,sess_cc7f542efcb6,purchase,2026-03-15T06:27:55.078559+00:00,/order-complete,btn_purchase,결제하기,purchase,151176.0,mobile,Windows,,
user_0182,sess_cc7f542efcb6,page_view,2026-03-15T06:29:04.078559+00:00,/home,,,,,mobile,Windows,,
user_0182,sess_cc7f542efcb6,page_view,2026-03-15T06:29:11.078559+00:00,/category/women,,,,,mobile,Windows,,women
user_0009,sess_fc6ffdfce7bd,page_view,2026-03-15T06:52:53.078559+00:00,/home,,,,,mobile,Windows,,
user_0009,sess_fc6ffdfce7bd,page_view,2026-03-15T06:53:13.078559+00:00,/category/men,,,,,mobile,Windows,,men
user_0009,sess_fc6ffdfce7bd,page_view,2026-03-15T06:55:12.078559+00:00,/product/product_26,,,,,mobile,Windows,,women
user_0009,sess_fc6ffdfce7bd,click,2026-03-15T06:56:11.078559+00:00,/product/product_2,btn_detail,구매하기,,,mobile,Windows,,women
user_0009,sess_fc6ffdfce7bd,click,2026-03-15T06:56:22.078559+00:00,/product/product_32,btn_detail,상세보기,,,mobile,Windows,,men
user_0009,sess_fc6ffdfce7bd,add_to_cart,2026-03-15T06:56:44.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Windows,,
user_0009,sess_fc6ffdfce7bd,page_view,2026-03-15T06:58:09.078559+00:00,/checkout,,,,,mobile,Windows,,
user_0009,sess_fc6ffdfce7bd,purchase,2026-03-15T06:58:17.078559+00:00,/order-complete,btn_purchase,결제하기,purchase,160576.0,mobile,Windows,,
user_0063,sess_0202d18a47c1,page_view,2026-03-15T07:30:32.078559+00:00,/home,,,,,mobile,Android,,
user_0063,sess_0202d18a47c1,page_view,2026-03-15T07:31:43.078559+00:00,/category/men,,,,,mobile,Android,,men
user_0063,sess_0202d18a47c1,page_view,2026-03-15T07:32:38.078559+00:00,/product/product_2,,,,,mobile,Android,,women
user_0063,sess_0202d18a47c1,click,2026-03-15T07:33:04.078559+00:00,/product/product_9,btn_buy,카테고리,,,mobile,Android,,shoes
user_0063,sess_0202d18a47c1,click,2026-03-15T07:35:01.078559+00:00,/product/product_4,img_product,상품 이미지,,,mobile,Android,,men
user_0063,sess_0202d18a47c1,wishlist,2026-03-15T07:35:28.078559+00:00,/product/product_4,btn_wishlist,찜하기,wishlist,,mobile,Android,,women
user_0063,sess_0202d18a47c1,add_to_cart,2026-03-15T07:36:57.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0063,sess_0202d18a47c1,page_view,2026-03-15T07:37:47.078559+00:00,/checkout,,,,,mobile,Android,,
user_0063,sess_0202d18a47c1,purchase,2026-03-15T07:38:35.078559+00:00,/order-complete,btn_purchase,결제하기,purchase,70727.0,mobile,Android,,
user_0063,sess_0202d18a47c1,page_view,2026-03-15T07:40:06.078559+00:00,/home,,,,,mobile,Android,,
user_0024,sess_ab6016d03549,page_view,2026-03-15T09:15:03.078559+00:00,/home,,,,,desktop,iOS,,
user_0024,sess_ab6016d03549,page_view,2026-03-15T09:16:38.078559+00:00,/category/women,,,,,desktop,iOS,,women
user_0024,sess_ab6016d03549,page_view,2026-03-15T09:17:22.078559+00:00,/product/product_31,,,,,desktop,iOS,,men
user_0024,sess_ab6016d03549,wishlist,2026-03-15T09:19:14.078559+00:00,/product/product_31,btn_wishlist,찜하기,wishlist,,desktop,iOS,,shoes
user_0024,sess_ab6016d03549,click,2026-03-15T09:19:39.078559+00:00,/product/product_15,btn_detail,상세보기,,,desktop,iOS,,women
user_0024,sess_ab6016d03549,click,2026-03-15T09:20:23.078559+00:00,/product/product_3,btn_buy,상품 이미지,,,desktop,iOS,,men
user_0024,sess_ab6016d03549,click,2026-03-15T09:20:56.078559+00:00,/product/product_46,btn_detail,카테고리,,,desktop,iOS,,men
user_0024,sess_ab6016d03549,click,2026-03-15T09:21:59.078559+00:00,/product/product_42,btn_buy,상품 이미지,,,desktop,iOS,,women
user_0024,sess_ab6016d03549,click,2026-03-15T09:23:53.078559+00:00,/product/product_11,btn_buy,구매하기,,,desktop,iOS,,shoes
user_0024,sess_ab6016d03549,wishlist,2026-03-15T09:24:10.078559+00:00,/product/product_11,btn_wishlist,찜하기,wishlist,,desktop,iOS,,men
user_0188,sess_f1005feefbbf,page_view,2026-03-15T09:49:33.078559+00:00,/home,,,,,mobile,iOS,,
user_0188,sess_f1005feefbbf,click,2026-03-15T09:51:03.078559+00:00,/product/product_45,btn_buy,카테고리,,,mobile,iOS,,men
user_0188,sess_f1005feefbbf,add_to_cart,2026-03-15T09:52:41.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0188,sess_f1005feefbbf,page_view,2026-03-15T09:53:26.078559+00:00,/product/product_6,,,,,mobile,iOS,,shoes
user_0188,sess_f1005feefbbf,coupon_apply,2026-03-15T09:54:25.078559+00:00,/product/product_6,btn_coupon,쿠폰 적용,,,mobile,iOS,,women
user_0188,sess_f1005feefbbf,click,2026-03-15T09:56:06.078559+00:00,/product/product_23,img_product,구매하기,,,mobile,iOS,,men
user_0188,sess_f1005feefbbf,add_to_cart,2026-03-15T09:57:16.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0006,sess_b496497d34c6,page_view,2026-03-15T10:33:35.078559+00:00,/home,,,,,tablet,iOS,,
user_0006,sess_b496497d34c6,page_view,2026-03-15T10:33:52.078559+00:00,/category/women,,,,,tablet,iOS,,women
user_0006,sess_b496497d34c6,page_view,2026-03-15T10:35:50.078559+00:00,/product/product_33,,,,,tablet,iOS,,men
user_0006,sess_b496497d34c6,coupon_apply,2026-03-15T10:36:06.078559+00:00,/product/product_33,btn_coupon,쿠폰 적용,,,tablet,iOS,,shoes
user_0006,sess_b496497d34c6,click,2026-03-15T10:36:56.078559+00:00,/product/product_20,img_product,구매하기,,,tablet,iOS,,shoes
user_0006,sess_b496497d34c6,add_to_cart,2026-03-15T10:37:57.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,tablet,iOS,,
user_0056,sess_f19d3e8eee0f,page_view,2026-03-15T14:50:31.078559+00:00,/home,,,,,desktop,Windows,,
user_0056,sess_f19d3e8eee0f,page_view,2026-03-15T14:51:55.078559+00:00,/category/women,,,,,desktop,Windows,,women
user_0056,sess_f19d3e8eee0f,page_view,2026-03-15T14:52:55.078559+00:00,/product/product_6,,,,,desktop,Windows,,shoes
user_0056,sess_f19d3e8eee0f,add_to_cart,2026-03-15T14:54:44.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,desktop,Windows,,
user_0056,sess_f19d3e8eee0f,page_view,2026-03-15T14:56:23.078559+00:00,/checkout,,,,,desktop,Windows,,
user_0056,sess_f19d3e8eee0f,page_view,2026-03-15T14:57:43.078559+00:00,/cart,,,,,desktop,Windows,,
user_0194,sess_5f2053797a4e,page_view,2026-03-15T14:58:30.078559+00:00,/home,,,,,mobile,Android,,
user_0194,sess_5f2053797a4e,click,2026-03-15T14:58:36.078559+00:00,/product/product_11,img_product,상품 이미지,,,mobile,Android,,men
user_0194,sess_5f2053797a4e,click,2026-03-15T14:59:40.078559+00:00,/product/product_8,btn_buy,상세보기,,,mobile,Android,,shoes
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:31:10.078559+00:00,/home,,,,,mobile,iOS,,
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:32:29.078559+00:00,/category/men,,,,,mobile,iOS,,men
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:34:08.078559+00:00,/product/product_43,,,,,mobile,iOS,,women
user_0050,sess_432d6ad94bf4,click,2026-03-15T15:35:22.078559+00:00,/product/product_45,btn_detail,상세보기,,,mobile,iOS,,shoes
user_0050,sess_432d6ad94bf4,add_to_cart,2026-03-15T15:36:55.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:38:07.078559+00:00,/checkout,,,,,mobile,iOS,,
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:38:09.078559+00:00,/cart,,,,,mobile,iOS,,
user_0050,sess_432d6ad94bf4,page_view,2026-03-15T15:39:11.078559+00:00,/checkout,,,,,mobile,iOS,,
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:49:39.078559+00:00,/home,,,,,desktop,iOS,,
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:49:49.078559+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0174,sess_b3fa6f246577,scroll,2026-03-15T15:51:34.078559+00:00,/category/shoes,,,,,desktop,iOS,78.1,shoes
user_0174,sess_b3fa6f246577,scroll,2026-03-15T15:51:43.078559+00:00,/category/shoes,,,,,desktop,iOS,56.0,shoes
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:53:13.078559+00:00,/category/women,,,,,desktop,iOS,,women
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:53:57.078559+00:00,/product/product_16,,,,,desktop,iOS,,shoes
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:55:05.078559+00:00,/category/women,,,,,desktop,iOS,,women
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:55:44.078559+00:00,/product/product_10,,,,,desktop,iOS,,women
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:56:10.078559+00:00,/category/men,,,,,desktop,iOS,,men
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:57:09.078559+00:00,/category/men,,,,,desktop,iOS,,men
user_0174,sess_b3fa6f246577,page_view,2026-03-15T15:58:14.078559+00:00,/category/men,,,,,desktop,iOS,,men
user_0174,sess_b3fa6f246577,scroll,2026-03-15T15:59:06.078559+00:00,/category/men,,,,,desktop,iOS,85.5,men
user_0174,sess_b3fa6f246577,page_view,2026-03-15T16:01:01.078559+00:00,/category/women,,,,,desktop,iOS,,women
user_0174,sess_b3fa6f246577,scroll,2026-03-15T16:01:48.078559+00:00,/category/women,,,,,desktop,iOS,46.4,women
user_0051,sess_8a9ad42210f9,page_view,2026-03-15T16:06:39.078559+00:00,/home,,,,,mobile,iOS,,
user_0051,sess_8a9ad42210f9,page_view,2026-03-15T16:07:41.078559+00:00,/category/women,,,,,mobile,iOS,,women
user_0051,sess_8a9ad42210f9,scroll,2026-03-15T16:09:21.078559+00:00,/category/women,,,,,mobile,iOS,94.6,women
user_0051,sess_8a9ad42210f9,click,2026-03-15T16:10:19.078559+00:00,/category/men,link_category,상품 이미지,,,mobile,iOS,,men
user_0051,sess_8a9ad42210f9,page_view,2026-03-15T16:11:43.078559+00:00,/product/product_24,,,,,mobile,iOS,,men
user_0051,sess_8a9ad42210f9,add_to_cart,2026-03-15T16:13:42.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0051,sess_8a9ad42210f9,page_view,2026-03-15T16:14:13.078559+00:00,/product/product_12,,,,,mobile,iOS,,shoes
user_0051,sess_8a9ad42210f9,click,2026-03-15T16:14:49.078559+00:00,/product/product_35,img_product,상품 이미지,,,mobile,iOS,,shoes
user_0051,sess_8a9ad42210f9,add_to_cart,2026-03-15T16:15:29.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0142,sess_6223ef1afd93,page_view,2026-03-15T16:16:31.078559+00:00,/home,,,,,desktop,Android,,
user_0142,sess_6223ef1afd93,page_view,2026-03-15T16:16:43.078559+00:00,/category/women,,,,,desktop,Android,,women
user_0142,sess_6223ef1afd93,page_view,2026-03-15T16:17:11.078559+00:00,/product/product_36,,,,,desktop,Android,,shoes
user_0142,sess_6223ef1afd93,click,2026-03-15T16:17:50.078559+00:00,/product/product_24,btn_buy,상세보기,,,desktop,Android,,women
user_0142,sess_6223ef1afd93,click,2026-03-15T16:18:10.078559+00:00,/product/product_49,img_product,상품 이미지,,,desktop,Android,,women
user_0142,sess_6223ef1afd93,click,2026-03-15T16:18:53.078559+00:00,/product/product_29,link_category,상품 이미지,,,desktop,Android,,shoes
user_0142,sess_6223ef1afd93,click,2026-03-15T16:18:56.078559+00:00,/product/product_39,btn_buy,구매하기,,,desktop,Android,,women
user_0142,sess_6223ef1afd93,add_to_cart,2026-03-15T16:20:42.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,desktop,Android,,
user_0138,sess_0eb307466b1f,page_view,2026-03-15T16:36:14.078559+00:00,/home,,,,,desktop,Android,,
user_0138,sess_0eb307466b1f,page_view,2026-03-15T16:37:56.078559+00:00,/category/men,,,,,desktop,Android,,men
user_0138,sess_0eb307466b1f,scroll,2026-03-15T16:38:02.078559+00:00,/category/men,,,,,desktop,Android,33.8,men
user_0138,sess_0eb307466b1f,page_view,2026-03-15T16:40:00.078559+00:00,/product/product_37,,,,,desktop,Android,,women
user_0138,sess_0eb307466b1f,click,2026-03-15T16:41:09.078559+00:00,/product/product_48,btn_buy,구매하기,,,desktop,Android,,women
user_0138,sess_0eb307466b1f,add_to_cart,2026-03-15T16:41:28.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,desktop,Android,,
user_0138,sess_0eb307466b1f,page_view,2026-03-15T16:41:32.078559+00:00,/checkout,,,,,desktop,Android,,
user_0138,sess_0eb307466b1f,purchase,2026-03-15T16:43:04.078559+00:00,/order-complete,btn_purchase,결제하기,purchase,189383.0,desktop,Android,,
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:16:06.078559+00:00,/home,,,,,desktop,Windows,,
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:17:03.078559+00:00,/category/women,,,,,desktop,Windows,,women
user_0087,sess_9fc623ab2d43,scroll,2026-03-15T17:18:53.078559+00:00,/category/women,,,,,desktop,Windows,59.0,women
user_0087,sess_9fc623ab2d43,scroll,2026-03-15T17:20:12.078559+00:00,/category/women,,,,,desktop,Windows,29.0,women
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:20:28.078559+00:00,/product/product_20,,,,,desktop,Windows,,shoes
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:22:18.078559+00:00,/product/product_47,,,,,desktop,Windows,,men
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:23:24.078559+00:00,/category/shoes,,,,,desktop,Windows,,shoes
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:23:41.078559+00:00,/product/product_40,,,,,desktop,Windows,,shoes
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:25:29.078559+00:00,/category/men,,,,,desktop,Windows,,men
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:26:09.078559+00:00,/product/product_23,,,,,desktop,Windows,,women
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:26:17.078559+00:00,/category/men,,,,,desktop,Windows,,men
user_0087,sess_9fc623ab2d43,scroll,2026-03-15T17:27:33.078559+00:00,/category/men,,,,,desktop,Windows,75.9,men
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:29:11.078559+00:00,/product/product_46,,,,,desktop,Windows,,men
user_0087,sess_9fc623ab2d43,page_view,2026-03-15T17:29:48.078559+00:00,/product/product_42,,,,,desktop,Windows,,men
user_0037,sess_f5b96f04890c,page_view,2026-03-15T18:01:39.078559+00:00,/home,,,,,mobile,iOS,,
user_0037,sess_f5b96f04890c,page_view,2026-03-15T18:02:26.078559+00:00,/category/shoes,,,,,mobile,iOS,,shoes
user_0037,sess_f5b96f04890c,click,2026-03-15T18:02:35.078559+00:00,/product/product_18,btn_buy,카테고리,,,mobile,iOS,,men
user_0037,sess_f5b96f04890c,click,2026-03-15T18:03:14.078559+00:00,/product/product_18,link_category,카테고리,,,mobile,iOS,,men
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:03:44.078559+00:00,/home,,,,,mobile,iOS,,
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:05:41.078559+00:00,/category/shoes,,,,,mobile,iOS,,shoes
user_0156,sess_afa4d0458d1c,click,2026-03-15T18:07:10.078559+00:00,/category/men,btn_buy,상품 이미지,,,mobile,iOS,,men
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:07:41.078559+00:00,/product/product_33,,,,,mobile,iOS,,shoes
user_0156,sess_afa4d0458d1c,add_to_cart,2026-03-15T18:09:04.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:09:31.078559+00:00,/product/product_49,,,,,mobile,iOS,,women
user_0156,sess_afa4d0458d1c,add_to_cart,2026-03-15T18:11:21.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:12:46.078559+00:00,/checkout,,,,,mobile,iOS,,
user_0156,sess_afa4d0458d1c,purchase,2026-03-15T18:13:24.078559+00:00,/order-complete,btn_purchase,결제하기,purchase,44674.0,mobile,iOS,,
user_0156,sess_afa4d0458d1c,page_view,2026-03-15T18:13:34.078559+00:00,/home,,,,,mobile,iOS,,
user_0160,sess_68168bcd3a04,page_view,2026-03-15T19:14:00.078559+00:00,/home,,,,,desktop,Windows,,
user_0160,sess_68168bcd3a04,click,2026-03-15T19:15:20.078559+00:00,/product/product_9,img_product,상품 이미지,,,desktop,Windows,,shoes
user_0160,sess_68168bcd3a04,wishlist,2026-03-15T19:16:42.078559+00:00,/product/product_9,btn_wishlist,찜하기,wishlist,,desktop,Windows,,women
user_0160,sess_68168bcd3a04,click,2026-03-15T19:17:41.078559+00:00,/product/product_5,img_product,구매하기,,,desktop,Windows,,women
user_0160,sess_68168bcd3a04,wishlist,2026-03-15T19:19:15.078559+00:00,/product/product_5,btn_wishlist,찜하기,wishlist,,desktop,Windows,,men
user_0160,sess_68168bcd3a04,wishlist,2026-03-15T19:20:06.078559+00:00,/product/product_5,btn_wishlist,찜하기,wishlist,,desktop,Windows,,women
user_0160,sess_68168bcd3a04,click,2026-03-15T19:20:21.078559+00:00,/product/product_6,btn_detail,카테고리,,,desktop,Windows,,men
user_0160,sess_68168bcd3a04,click,2026-03-15T19:20:24.078559+00:00,/product/product_14,img_product,카테고리,,,desktop,Windows,,men
user_0160,sess_68168bcd3a04,add_to_cart,2026-03-15T19:20:59.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,desktop,Windows,,
user_0112,sess_7b8e4e2f8c97,page_view,2026-03-15T19:44:10.078559+00:00,/home,,,,,desktop,iOS,,
user_0112,sess_7b8e4e2f8c97,page_view,2026-03-15T19:46:08.078559+00:00,/category/women,,,,,desktop,iOS,,women
user_0112,sess_7b8e4e2f8c97,page_view,2026-03-15T19:47:10.078559+00:00,/product/product_29,,,,,desktop,iOS,,women
user_0112,sess_7b8e4e2f8c97,click,2026-03-15T19:48:33.078559+00:00,/product/product_9,btn_buy,구매하기,,,desktop,iOS,,men
user_0112,sess_7b8e4e2f8c97,click,2026-03-15T19:48:47.078559+00:00,/product/product_13,img_product,카테고리,,,desktop,iOS,,shoes
user_0112,sess_7b8e4e2f8c97,click,2026-03-15T19:49:30.078559+00:00,/product/product_42,img_product,상품 이미지,,,desktop,iOS,,men
user_0144,sess_5020cc1c48d7,page_view,2026-03-15T20:49:42.078559+00:00,/home,,,,,mobile,Android,,
user_0144,sess_5020cc1c48d7,click,2026-03-15T20:49:46.078559+00:00,/product/product_23,btn_detail,구매하기,,,mobile,Android,,men
user_0144,sess_5020cc1c48d7,click,2026-03-15T20:50:30.078559+00:00,/product/product_30,link_category,상품 이미지,,,mobile,Android,,shoes
user_0144,sess_5020cc1c48d7,wishlist,2026-03-15T20:51:22.078559+00:00,/product/product_30,btn_wishlist,찜하기,wishlist,,mobile,Android,,men
user_0144,sess_5020cc1c48d7,coupon_apply,2026-03-15T20:52:23.078559+00:00,/product/product_30,btn_coupon,쿠폰 적용,,,mobile,Android,,men
user_0144,sess_5020cc1c48d7,add_to_cart,2026-03-15T20:52:38.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0144,sess_5020cc1c48d7,coupon_apply,2026-03-15T20:54:13.078559+00:00,/cart,btn_coupon,쿠폰 적용,,,mobile,Android,,
user_0144,sess_5020cc1c48d7,page_view,2026-03-15T20:54:35.078559+00:00,/product/product_11,,,,,mobile,Android,,shoes
user_0144,sess_5020cc1c48d7,add_to_cart,2026-03-15T20:56:15.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0144,sess_5020cc1c48d7,page_view,2026-03-15T20:58:12.078559+00:00,/checkout,,,,,mobile,Android,,
user_0144,sess_5020cc1c48d7,page_view,2026-03-15T20:58:51.078559+00:00,/cart,,,,,mobile,Android,,
user_0133,sess_62428b95c1c3,page_view,2026-03-15T22:56:46.078559+00:00,/home,,,,,mobile,iOS,,
user_0133,sess_62428b95c1c3,click,2026-03-15T22:57:57.078559+00:00,/product/product_45,link_category,구매하기,,,mobile,iOS,,women
user_0133,sess_62428b95c1c3,click,2026-03-15T22:59:32.078559+00:00,/product/product_8,btn_buy,구매하기,,,mobile,iOS,,shoes
user_0133,sess_62428b95c1c3,coupon_apply,2026-03-15T23:00:21.078559+00:00,/product/product_8,btn_coupon,쿠폰 적용,,,mobile,iOS,,men
user_0133,sess_62428b95c1c3,add_to_cart,2026-03-15T23:01:37.078559+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0133,sess_62428b95c1c3,page_view,2026-03-15T23:02:58.078559+00:00,/checkout,,,,,mobile,iOS,,
user_0083,sess_ce1994a46a76,page_view,2026-03-15T23:19:57.078559+00:00,/home,,,,,desktop,Windows,,
